source,reference,translation,z-score,avg-score,annotators
"Most mainstream Republicans try to argue that the Obama administration, in which Mrs. Clinton served as secretary of state, allowed ISIS to fester by failing to aggressively manage the situation in the Middle East.","Useimmat valtaväestöön kuuluvat republikaanit yrittävät väittää, että Obaman hallinto, jossa rouva Clinton toimi valtion sihteerinä, antoi ISIS: lle räjähtää puuttumalla aggressiivisesti Lähi-idän tilanteeseen.","Useimmat valtavirran republikaanit koettavat väittää, että Obaman hallitus, jossa Clinton työskenteli ulkoministerinä, salli Isisin pahentua, koska se ei onnistunut tehokkaasti hoitamaan tilannetta Lähi-Idässä.",0.138730210543496,51.0,1
"In the form of a flashback and a long letter, Julieta recounts her life story to her grownup daughter.",Hiljaisena ja pitkässä kirjeessä Julieta kertoo elämäntarinaan aikuiselle tyttärelleen.,Takauman ja pitkän kirjeen muodossa Julieta kertaa elämänsä vaiheita aikuiseksi kasvaneelle tyttärelleen.,0.208182130715459,53.0,1
"It is extremely difficult to say, why there have been more bicycle thefts in Turku than elsewhere.","On äärimmäisen vaikeaa sanoa, miksi Turkuun on enemmän polkupyörän varkauksia kuin muualla.","On äärimmäisen vaikeaa sanoa, miksi Turussa on varastettu enemmän pyöriä kuin muualla.",0.0723621792857048,49.0,1
"The main target group for Visit Finland’s aurora campaign are the wealthy, city-living Japanese women between 25 and 35 years, who dream about travelling and new experiences.","Visit Finlandin aurora-kampanjan pääkohderyhmänä ovat rikkaat, kaupunkilaiset japanilaiset naiset, jotka ovat 25-35 -vuotiaita, jotka uneksivat matkustamisesta ja uusista kokemuksista.","Visit Finlandin revontulikampanjan pääkohderyhmää ovat varakkaat 25-35-vuotiaat, kaupungissa asuvat japanilaisnaiset, jotka haaveilevat matkailusta ja uusista kokemuksista.",1.02257261435052,75.0,1
"""I can personally recommend to visit the cities of Isfahan, Shiraz and Yazd that have preserved monuments of ancient Persian civilization in good condition,"" he said.","""Voin henkilökohtaisesti suositella käymään Isfahanin, Shirazin ja Yazdin kaupungeissa, jotka ovat säilyttäneet muinaisen persialaisen sivilisaation muistomerkit hyvässä kunnossa"", hän sanoi.","”Voin henkilökohtaisesti suositella Isfahanin, Shirazin ja Yazdin kaupungeissa vierailua. Niissä on säilytetty muinaisen persialaisen sivilisaation muistomerkkejä hyvässä kunnossa”, hän sanoi.",1.54057918860872,99.0,1
"The economists did not manage to answer them, however, and even if they did, their answers did not get any visibility.","Taloustieteilijät eivät kuitenkaan onnistuneet vastaamaan heihin, ja vaikka he tekisivätkin, heidän vastauksensa eivät näkyneet.","Ekonomistit eivät kuitenkaan onnistuneet vastaamaan niihin ja jos onnistuivatkin, heidän vastauksensa eivät saaneet näkyvyyttä.",0.920693449863152,80.0,1
There was also argument in the court about whether the house had been extended against the building permit.,"Tuomioistuimessa oli myös väitteitä siitä, oliko talo laajennettu rakennuslupaa vastaan.","Oikeudessa kiisteltiin myös siitä, oliko asuntoa laajennettu rakennusluvan vastaisesti.",0.980975050313516,89.0,1
"The book tells that the recording of the song did not quite go according to plans: Sillanpää had a terrible hangover when he sang the song on tape, and he had only slept for a couple of hours.","Kirja kertoo, että kappaleen tallennus ei suju aivan suunnitelmien mukaan: Sillanpäällä oli kauhea krapula kun hän lauloi laulun nauhalle ja hän oli nukkunut vain pari tuntia.","Kirjassa kerrotaan, että kappaleen äänitys ei kuitenkaan mennyt aivan suunnitelmien mukaan: Sillanpää lauloi sen nauhalle hirveässä krapulassa ja vain parin tunnin yöunien jälkeen.",1.30993472055049,98.5,2
This year Eksote’s goal is to make the operation queues shorter.,Tänä vuonna Eksote pyrkii tekemään jonoja lyhyemmiksi.,Eksote pyrkii tänä vuonna lyhentämään toimenpidejonoja.,0.773211048058584,83.0,1
MoF sees the limit as supporting the goal of increasing holding sizes.,MoF näkee rajan tukeakseen tavoitetta kasvattaa tilakokoa.,"VM:ssä katsotaan, että raja takaa tilakoon kasvattamisen tavoitetta.",-0.473372965471008,47.0,1
Despite the massive size and weight of the bridge completing the closure between the viaduct and bridge deck is a delicate operation involving extremely precise tolerances for fit up.,"Huolimatta siltojen massiivisesta koosta ja painosta, joka johtaa maasulun ja siltakannen välisen sulkemisen, on herkkä toiminto, johon liittyy erittäin tarkat toleranssit sovitukseen.","Sillan valtavasta koosta ja painosta huolimatta maasillan ja siltakannen välisen sulun viimeisteleminen on vaativa operaatio, jossa äärimmäisten tarkkojen mittojen tulee sopia yhteen.",0.600074379512807,78.0,1
It might be even deeper.,Se voi olla vieläkin syvempi.,Se saattaa olla vielä syvempi.,1.36187572111422,100.0,2
"In the 470 class, Joonas and Niklas Lindgren were left on place 23 in the opening start of the day.",470-luokassa Joonas ja Niklas Lindgren jättivät paikalleen 23 päivän avauspäivänä.,470-luokassa Joonas ja Niklas Lindgren jäivät päivän avauslähdössä sijalle 23.,-0.394144444265471,27.0,1
"Why we need Simone, Gabby and Laurie","Miksi tarvitsemme Simonea, Gabbyä ja Lauriea","Miksi tarvitsemme Simonea, Gabbya ja Laurieta",1.7900502734413302,96.0,1
Funds closing the trade,Rahastot sulkevat kaupan,Rahastot sulkivat kaupankäyntiä,-0.110370596688297,44.0,1
"Ms. Ziegelman amplified: ""It was surreal.""","Ziegelman vahvisti: ""Se oli surrealistista.""",Ziegelman täsmensi: ”Se oli epätodellista.”,0.724940058680342,74.0,1
New York: Donald Trump's campaign was sued for allegedly doing nothing after being told that the director of its North Carolina operations pulled a gun on a staffer as they drove in a Jeep in February.,"New York: Donald Trumpin kampanja haastettiin väitetysti tekemättä mitään sen jälkeen, kun oli kerrottu, että Pohjois-Carolinan operaatioiden johtaja vetosi aseita pihalle, kun he ajoivat Jeepissa helmikuussa.","New York: Donald Trumpin kampanja haastettiin oikeuteen siitä, että he eivät väitteen mukaan tehneet mitään sen jälkeen kun heille kerrottiin, että kampanjan Pohjois-Carolinan toiminnan päällikkö uhkasi aseella työntekijää helmikuussa heidän ajaessaan Jeepissä.",-0.340630222267053,31.0,1
Changing it up: This user reckons that Nathan is an 'athletic version' of the Inception actor,"Muuttaminen: Tämä käyttäjä arvioi, että Nathan on Inception-näyttelijän ""urheilullinen versio""",Isompaa vaihdetta silmään: Tämän käyttäjän mielestä Nathan on Inception-näyttelijän ”urheilullinen versio”,-0.2931033726623,39.0,1
Over 70 Republican leaders want the party to stop funding Trump’s campaign,Yli 70 republikaanien johtajaa haluaa puolueen lopettaa Trumpin kampanjan rahoituksen,"Yli 70 republikaanivaikuttajaa haluaa, että puolue lopettaa Trumpin kampanjan rahoittamisen",0.862283793651955,77.0,1
The basic idea of the Helsinki Foundation’s Haltija project is to protect nature areas in a way they can stay unspoiled and at peace.,"Helsingin Säätiön Haltija-hankkeen perusajatus on suojella luontoalueita tavalla, jolla he voivat pysyä koskemattomana ja rauhassa.","Helsinki Foundationin Haltija-projektin perusajatuksena on luontoalueiden suojelu niin, että ne saavat olla koskemattomina ja rauhassa.",0.893278897665325,78.0,1
"One day after scoring three goals in a 6-1 victory over Japan, Katie Bam scored the first two goals for the United States women's field hockey team on Thursday as the Americans defeated India, 3-0.","Eräänä päivänä kun kolme maalia oli maalissa 6-1 voitolla Japanissa, Katie Bam teki torstaina Yhdysvaltojen naisten kenttäheijastusryhmän kaksi ensimmäistä tavoitetta, kun amerikkalaiset voitti Intian 3-0.","Päivä sen jälkeen, kun oli tehnyt kolme maalia joukkueen voittaessa Japanin 6-1, Katie Bam teki torstaina Yhdysvaltain naisten maahockeyjoukkueen kaksi ensimmäistä maalia amerikkalaisten voittaessa Intian 3-0.",-0.377520366882847,37.0,1
KSML: This part of the new readiness units are the first to go into battle in war situations,"KSML: Tämä osa uusista valmiusyksiköistä on ensimmäinen, joka joutuu taisteluun sotatilanteissa",KSML: Tämä osa uusista valmiusjoukoista lähtee sotatilanteessa ensin taisteluun,0.766746727986913,68.0,1
The weekend’s performance in Kouvola might be the last one for Hasu in front of a familiar crowd.,Viikonlopun Kouvolan esityksessä saattaa olla viimeinen Hasu tuttu yleisö.,Viikonlopun esiintyminen Kouvolassa saattaa olla Hasulle viimeinen tutun yleisön edessä.,0.766746727986913,68.0,1
S Group says it will inform its customers about the change.,"S-ryhmä sanoo, että se ilmoittaa asiakkailleen muutoksesta.",S-ryhmä sanoo tiedottavansa muutoksesta asiakkailleen.,2.27825457932046,100.0,1
"Comedian, TV producer Lotta Backlund began his dieting already in 2009.","Komedia, tv-tuottaja Lotta Backlund aloitti ruokavalio jo vuonna 2009.","Koomikko, tv-tuottaja Lotta Backlund aloitti laihdutusurakkansa jo vuonna 2009.",-0.0372774862986966,46.0,1
"Instead the visual saturation that is typical for the Spanish director is still extant, and it exists in a way it slowly begins to stick out more as a pure technicality than a functional dramatic effect.","Sen sijaan espanjalaiselle ohjaajalle tyypillinen visuaalinen kyllästyminen on edelleen olemassa ja se on olemassa tavalla, joka alkaa hitaasti käydä enemmän puhtaana teknisenä kuin toiminnallisena dramaattisena vaikutuksena.","Sen sijaan espanjalaisohjaajalle tyypillinen visuaalinen värikylläisyys on tallella ja siten, että se alkaa pistää pikku hiljaa silmään enemmänkin puhtaana muotoseikkana kuin toimivana draamallisena tehokeinona.",-0.695115479805105,28.0,1
There are now updated versions of the applications that should fix these bugs.,"Sovelluksissa on nyt päivitetty versiot, joiden pitäisi korjata nämä virheet.","Sovelluksista on saatu päivitetyt versiot, joiden pitäisi korjata virheet.",0.5576689066007521,53.0,1
She is suspected of drunken driving.,Häntä epäillään humalasta ajamisesta.,Häntä epäillään törkeästä rattijuopumuksesta.,0.228195054377829,44.0,1
"When one of Snapchat's lenses creates an image that is insulting to a user, 25-year-old Katie Zhu said in an interview on Thursday, ""it's much harder for these types of things to go unnoticed like they did before.""","Kun yksi Snapchatin linssistä luo kuvan, joka loukkaa käyttäjää, 25-vuotias Katie Zhu sanoi torstaina haastattelussa: ""On paljon vaikeampaa, että tällaiset asiat menevät huomaamatta kuten aiemmin.""","25-vuotias Katie Zhu sanoi haastattelussa torstaina, että kun yksi Snapchatin linsseistä luo käyttäjää loukkaavan kuvan, ”näille tyypeille on paljon aiempaa hankalampaa olla huomaamattomia”.",0.7575656238774771,75.0,1
Eksote uses the surplus to cover deficit from earlier.,Eksote käyttää ylijäämää kattamaan alijäämän aiemmasta.,Eksote kattaa ylijäämällä aiemmin syntynyttä alijäämää.,0.484452494995658,51.0,1
"Prosa is supposed to play with RoPS already on Saturday in Seinäjoki, where the Rovaniemi group meets the reigning Finnish champion SJK.","Prosa on tarkoitus pelata RoPS: llä jo lauantaina Seinäjoella, jossa Rovaniemi-ryhmä kokoontuu hallitsevan suomalaisen mestarin SJK: n kanssa.","Prosan on määrä olla RoPSin mukana jo lauantaina Seinäjoella, jossa rovaniemeläiset kohtaavat hallitsevan Suomen mestarin SJK:n.",0.456101008831109,59.5,2
"After complaining to local and regional campaign leadership, Bordini learned that at least four other people had experience the same thing with Phillip, according to the filing.","Sen jälkeen, kun valittiin alueelliseen ja paikalliseen kampanjaan, Bordini sai tietää, että ainakin neljä muuta henkilöä kokivat samanlaisen Phillipin kanssa arkistoinnin mukaan.","Valitettuaan paikalliselle ja alueelliselle kampanjahallinnolle, Bordini kuuli, että ainakin neljällä muulla henkilöllä oli ollut samanlainen kokemus Phillipin kanssa, sanottiin kanteessa.",-0.906338201176413,24.0,1
Repeat terror attacks on Turkey have clearly shaken him too.,Toistuvat terroristihyökkäykset Turkkiin ovat selvästi häirinneet häntä.,Jatkuvat terroristihyökkäykset Turkissa ovat myös selvästi ravistelleet häntä.,1.11948438515014,93.0,1
"An 87-year old woman has been missing since this afternoon in Lahdenkylä, Ilmajoki, in Southern Ostrobothnia.","87-vuotias nainen on kadonnut tänä iltapäivänä Lahdenkylässä, Ilmajoella, Etelä-Pohjanmaalla.",87-vuotias nainen on ollut iltapäivästä asti kateissa Ilmajoen Lahdenkylässä Etelä-Pohjanmaalla.,1.25799371998676,97.0,2
"The result, many fear, is more bloodshed.","Tulos, monta pelkoa, on enemmän verenvuodatusta.","Monet pelkäävät, että tämä voi johtaa lisääntyvään verenvuodatukseen.",-0.8542736362717159,36.0,1
"It is customary for U.S. presidential candidates to make their tax returns public, although they are not required by law to do so.","Yhdysvaltain presidentinvaaleissa on tavallista, että verotulot ovat julkisia, vaikka niitä ei ole lakisääteisiä.","Tavan mukaan Yhdysvaltain presidenttiehdokkaat julkaisevat veroilmoituksensa, vaikka laki ei velvoitakaan siihen.",0.773211048058584,83.0,1
"Deputy Police Chief Tero Seppänen from Häme Police Department, Inspector Tuomo Lepola from Eastern Finland Police Department, Detective Inspector Sami Joutjärvi from Joensuu police station, and Detective Superintendent Arto Tuomela from National Bureau of Investigation were interviewed for this story.","Haastatteluun haastateltiin Hämeen poliisipäällikkö Tero Seppänen, Itä-Suomen poliisilta vastaava tarkastaja Tuomo Lepola, Joensuun poliisiasemalta etsivä tarkastaja Sami Joutjärvi ja kansallisen tutkintolaitoksen etsintäpäällikkö Arto Tuomela.","Juttua varten on haastateltu apulaispoliisipäällikkö Tero Seppästä Hämeen poliisista, komisario Tuomo Lepolaa Itä-Suomen poliisista, rikoskomisario Sami Joutjärveä Joensuun poliisiasemalta ja rikostarkastaja Arto Tuomelaa keskusrikospoliisista.",1.18873905256845,95.0,1
The results show that the skin of many senior London citizens will be the equivalent of two-and-a-half years older than that of someone in the countryside.,"Tulokset osoittavat, että useiden vanhojen Lontoon kansalaisten iho on kaksi ja puoli vuotta vanhempi kuin maaseudulla.","Tulokset osoittavat, että monen eläkeikäisen lontoolaisen iho on kaksi ja puoli vuotta vanhempi kuin vaikkapa maaseudulla asuttavan ikätoverin.",1.4245847214933205,86.0,1
"We were looking for a striker with good capacities, who would settle in easily to Finland and to Rovaniemi.","Etsimme hyvää kapasiteettia hyökkääjää, joka asettuisi helposti Suomeen ja Rovaniemelle.","Etsimme joukkueeseemme kärkipelaajaa, jolla on tehoja ja jonka kynnys tulla Suomeen ja Rovaniemelle on pieni.",0.374996710403298,71.5,2
